Trip_ID,Date,Pickup_Time,Pickup_Location_ID,Pickup_Location,Drop_Location_ID,Drop_Location,Driver_ID,Vehicle_ID,Trip_Status,Fare,Distance_KM,Duration_Minutes,Payment_Type,Cancellation_Reason
T005339,2026-03-07,08:28:00,L012,Ghansoli,L006,Dadar,D0139,V0095,Completed,167.46,7.99,47,Credit Card,
T005340,2026-05-25,20:08:00,L005,Thane,L009,Vashi,D0215,V0267,Completed,161.81,6.5,48,Cash,
T005341,2026-02-12,07:21:00,L004,Kurla,L006,Dadar,D0014,V0095,Cancelled,0.0,12.49,63,Debit Card,Wrong pickup location
T005342,2026-01-02,08:33:00,L005,Thane,L008,Ghatkopar,D0057,V0113,Cancelled,0.0,3.48,31,Debit Card,Driver cancelled
T005343,2026-03-27,07:11:00,L002,Bandra,L011,Airoli,D0083,V0024,Completed,71.39,1.62,22,Credit Card,
T005344,2026-02-04,22:03:00,L004,Kurla,L011,Airoli,D0280,V0246,Completed,226.9,9.14,57,Cash,
T005345,2026-04-02,19:50:00,L001,Andheri,L003,Powai,D0050,V0161,Completed,120.51,5.19,38,Debit Card,
T005346,2026-04-17,16:40:00,L004,Kurla,L007,Borivali,D0174,V0260,Completed,142.95,5.49,38,Wallet,
T005347,2026-05-28,15:44:00,L006,Dadar,L012,Ghansoli,D0059,V0113,Completed,112.96,3.42,30,Credit Card,
T005348,2026-03-05,18:38:00,L007,Borivali,L008,Ghatkopar,D0255,V0098,Completed,318.29,14.14,72,Cash,
T005349,2026-05-19,08:32:00,L011,Airoli,L009,Vashi,D0269,V0202,Completed,73.38,1.69,22,Credit Card,
T005350,2026-02-17,19:51:00,L001,Andheri,L010,Nerul,D0042,V0050,Completed,206.99,9.76,67,Credit Card,
T005351,2026-06-05,19:29:00,L001,Andheri,L006,Dadar,D0133,V0294,Completed,142.4,6.56,56,UPI,
T005352,2026-04-20,12:17:00,L008,Ghatkopar,L007,Borivali,D0181,V0049,Cancelled,0.0,17.17,119,Credit Card,Wrong pickup location
T005353,2026-01-05,14:51:00,L004,Kurla,L006,Dadar,D0052,V0103,Completed,241.63,12.52,64,Wallet,
T005354,2026-02-25,08:42:00,L010,Nerul,L006,Dadar,D0217,V0170,Completed,85.75,2.7,22,Cash,
T005355,2026-01-14,17:19:00,L008,Ghatkopar,L007,Borivali,D0019,V0176,Completed,229.5,10.34,60,Debit Card,
T005356,2026-01-22,08:36:00,L009,Vashi,L011,Airoli,D0112,V0118,Completed,179.9,8.96,45,Debit Card,
T005357,2026-05-29,20:37:00,L012,Ghansoli,L004,Kurla,D0261,V0077,Completed,129.66,6.22,39,Credit Card,
T005358,2026-06-14,17:59:00,L008,Ghatkopar,L004,Kurla,D0174,V0082,Completed,174.32,9.81,58,UPI,
T005359,2026-06-29,12:42:00,L009,Vashi,L007,Borivali,D0230,V0136,Cancelled,0.0,4.02,29,Debit Card,Wrong pickup location
T005360,2026-04-26,08:00:00,L008,Ghatkopar,L002,Bandra,D0273,V0045,Cancelled,0.0,7.04,42,UPI,Wrong pickup location
T005361,2026-02-06,12:38:00,L008,Ghatkopar,L011,Airoli,D0043,V0259,Completed,167.76,6.65,38,Credit Card,
T005362,2026-02-28,18:35:00,L011,Airoli,L008,Ghatkopar,D0138,V0011,Completed,94.56,3.56,29,Wallet,
T005363,2026-05-30,10:56:00,L012,Ghansoli,L010,Nerul,D0274,V0164,Completed,150.47,5.2,26,Credit Card,
T005364,2026-02-13,12:19:00,L003,Powai,L008,Ghatkopar,D0159,V0015,Completed,135.17,4.56,24,Wallet,
T005365,2026-06-24,11:53:00,L009,Vashi,L010,Nerul,D0112,V0236,Completed,176.54,8.57,41,Credit Card,
T005366,2026-02-27,21:35:00,L010,Nerul,L002,Bandra,D0019,V0016,Completed,256.13,14.68,97,UPI,
T005367,2026-01-31,20:09:00,L009,Vashi,L011,Airoli,D0184,V0133,Completed,84.45,2.2,26,Cash,
T005368,2026-04-13,19:14:00,L002,Bandra,L011,Airoli,D0172,V0027,Completed,185.62,8.75,42,UPI,
T005369,2026-03-10,21:49:00,L003,Powai,L012,Ghansoli,D0297,V0184,Completed,137.63,4.43,26,Credit Card,
T005370,2026-03-13,18:53:00,L007,Borivali,L005,Thane,D0077,V0271,Completed,275.83,12.02,87,Credit Card,
T005371,2026-05-17,15:31:00,L007,Borivali,L010,Nerul,D0041,V0276,Completed,202.17,8.67,54,Credit Card,
T005372,2026-01-20,23:05:00,L003,Powai,L004,Kurla,D0145,V0292,Completed,73.72,1.74,23,Debit Card,
T005373,2026-01-11,18:09:00,L008,Ghatkopar,L003,Powai,D0116,V0172,Completed,162.44,7.47,40,UPI,
T005374,2026-03-04,20:33:00,L009,Vashi,L008,Ghatkopar,D0030,V0165,Completed,129.63,5.99,48,Wallet,
T005375,2026-05-10,10:46:00,L006,Dadar,L005,Thane,D0258,V0253,Cancelled,0.0,2.42,19,Credit Card,Driver cancelled
T005376,2026-01-31,09:36:00,L010,Nerul,L005,Thane,D0264,V0126,Cancelled,0.0,4.48,41,UPI,Driver unavailable
T005377,2026-04-22,19:32:00,L006,Dadar,L009,Vashi,D0212,V0233,Cancelled,0.0,7.24,49,Cash,Long waiting time
T005378,2026-06-08,14:21:00,L004,Kurla,L010,Nerul,D0108,V0022,Completed,137.0,4.58,27,Wallet,
T005379,2026-05-25,08:24:00,L012,Ghansoli,L001,Andheri,D0127,V0278,Cancelled,0.0,12.93,83,Credit Card,Driver cancelled
T005380,2026-06-14,19:18:00,L003,Powai,L012,Ghansoli,D0097,V0202,Completed,121.81,5.95,42,Cash,
T005381,2026-04-26,06:04:00,L009,Vashi,L007,Borivali,D0165,V0276,Cancelled,0.0,4.24,24,UPI,Customer cancelled
T005382,2026-01-11,09:26:00,L006,Dadar,L005,Thane,D0168,V0194,Completed,185.49,7.53,46,Cash,
T005383,2026-04-11,08:45:00,L009,Vashi,L011,Airoli,D0059,V0107,Cancelled,0.0,8.22,47,Cash,Customer cancelled
T005384,2026-01-15,21:48:00,L003,Powai,L002,Bandra,D0030,V0119,Completed,248.18,12.09,84,Cash,
T005385,2026-01-08,10:34:00,L008,Ghatkopar,L010,Nerul,D0111,V0256,Completed,141.62,6.84,49,Cash,
T005386,2026-03-27,19:53:00,L012,Ghansoli,L010,Nerul,D0112,V0254,Completed,184.04,7.99,55,UPI,
T005387,2026-02-15,17:37:00,L011,Airoli,L010,Nerul,D0067,V0080,Cancelled,0.0,5.19,27,Credit Card,Long waiting time
T005388,2026-05-02,20:45:00,L001,Andheri,L011,Airoli,D0283,V0165,Completed,357.77,17.44,111,Wallet,
T005389,2026-06-13,06:05:00,L004,Kurla,L010,Nerul,D0080,V0276,Completed,193.76,8.64,64,Credit Card,
T005390,2026-06-09,09:53:00,L003,Powai,L007,Borivali,D0288,V0115,Completed,180.38,7.36,43,Cash,
T005391,2026-03-05,16:53:00,L004,Kurla,L007,Borivali,D0234,V0102,Cancelled,0.0,4.58,31,UPI,Long waiting time
T005392,2026-05-08,18:04:00,L010,Nerul,L005,Thane,D0187,V0216,Completed,263.53,13.11,82,Wallet,
T005393,2026-01-29,17:00:00,L007,Borivali,L012,Ghansoli,D0148,V0078,Completed,71.29,1.58,24,Cash,
T005394,2026-01-17,18:31:00,L012,Ghansoli,L009,Vashi,D0297,V0176,Completed,153.44,7.56,52,Cash,
T005395,2026-01-11,05:50:00,L001,Andheri,L011,Airoli,D0287,V0266,Completed,103.86,4.06,37,Cash,
T005396,2026-02-06,18:56:00,L011,Airoli,L008,Ghatkopar,D0154,V0226,Completed,242.26,11.31,73,Credit Card,
T005397,2026-03-10,07:32:00,L009,Vashi,L004,Kurla,D0158,V0138,Completed,168.53,8.27,49,Credit Card,
T005398,2026-06-03,19:05:00,L008,Ghatkopar,L009,Vashi,D0170,V0282,Completed,148.39,7.43,48,Wallet,
T005399,2026-02-03,15:40:00,L004,Kurla,L002,Bandra,D0029,V0034,Completed,105.65,2.94,32,UPI,
T005400,2026-03-16,17:47:00,L010,Nerul,L008,Ghatkopar,D0296,V0090,Cancelled,0.0,6.29,36,UPI,Customer cancelled
T005401,2026-03-19,07:02:00,L006,Dadar,L010,Nerul,D0200,V0105,Completed,180.82,8.5,60,Wallet,
T005402,2026-03-17,10:04:00,L009,Vashi,L008,Ghatkopar,D0240,V0222,Completed,235.22,12.09,90,Debit Card,
T005403,2026-04-20,17:28:00,L012,Ghansoli,L003,Powai,D0289,V0214,Completed,173.59,9.25,65,Wallet,
T005404,2026-05-07,12:45:00,L009,Vashi,L011,Airoli,D0046,V0030,Cancelled,0.0,11.31,72,UPI,Wrong pickup location
T005405,2026-02-08,11:37:00,L011,Airoli,L003,Powai,D0109,V0025,Completed,81.38,2.05,20,Cash,
T005406,2026-03-25,20:20:00,L003,Powai,L009,Vashi,D0264,V0014,Cancelled,0.0,7.32,43,Credit Card,Long waiting time
T005407,2026-04-18,16:23:00,L001,Andheri,L009,Vashi,D0154,V0172,Completed,289.51,12.4,52,Cash,
T005408,2026-01-13,19:30:00,L004,Kurla,L001,Andheri,D0269,V0226,Completed,69.43,1.0,16,Debit Card,
T005409,2026-02-27,07:55:00,L012,Ghansoli,L009,Vashi,D0131,V0152,Completed,131.61,5.6,31,UPI,
T005410,2026-02-14,18:04:00,L001,Andheri,L004,Kurla,D0246,V0245,Completed,174.33,8.55,42,Cash,
T005411,2026-02-20,11:54:00,L001,Andheri,L007,Borivali,D0090,V0240,Completed,262.97,13.49,61,UPI,
T005412,2026-05-11,21:55:00,L009,Vashi,L004,Kurla,D0086,V0260,Cancelled,0.0,7.1,52,UPI,Long waiting time
T005413,2026-02-27,11:17:00,L004,Kurla,L012,Ghansoli,D0156,V0300,Cancelled,0.0,6.54,52,Wallet,Customer cancelled
T005414,2026-03-20,19:42:00,L006,Dadar,L008,Ghatkopar,D0147,V0216,Completed,210.33,8.05,54,UPI,
T005415,2026-03-11,19:13:00,L001,Andheri,L011,Airoli,D0174,V0281,Completed,198.96,8.61,53,Credit Card,
T005416,2026-03-02,11:54:00,L007,Borivali,L003,Powai,D0078,V0185,Cancelled,0.0,3.39,22,Wallet,Wrong pickup location
T005417,2026-03-12,17:36:00,L011,Airoli,L005,Thane,D0123,V0227,Cancelled,0.0,4.57,25,Wallet,Customer cancelled
T005418,2026-06-28,16:47:00,L006,Dadar,L007,Borivali,D0283,V0175,Completed,75.44,1.33,12,UPI,
T005419,2026-06-13,16:23:00,L004,Kurla,L009,Vashi,D0153,V0254,Cancelled,0.0,4.06,36,Cash,Driver cancelled
T005420,2026-06-02,12:13:00,L003,Powai,L012,Ghansoli,D0144,V0203,Completed,91.43,2.77,29,Wallet,
T005421,2026-01-26,09:07:00,L011,Airoli,L003,Powai,D0023,V0059,Completed,106.17,3.36,24,Wallet,
T005422,2026-02-27,09:00:00,L008,Ghatkopar,L002,Bandra,D0216,V0031,Completed,474.5,23.32,92,Debit Card,
T005423,2026-03-03,10:38:00,L012,Ghansoli,L010,Nerul,D0221,V0104,Completed,273.48,12.99,68,Cash,
T005424,2026-06-07,19:55:00,L006,Dadar,L004,Kurla,D0053,V0254,Cancelled,0.0,2.83,24,Cash,Customer cancelled
T005425,2026-03-07,23:57:00,L011,Airoli,L001,Andheri,D0017,V0069,Completed,92.61,2.26,19,UPI,
T005426,2026-05-17,08:02:00,L011,Airoli,L001,Andheri,D0095,V0075,Completed,101.43,4.25,36,Wallet,
T005427,2026-06-01,15:41:00,L008,Ghatkopar,L012,Ghansoli,D0265,V0134,Completed,77.7,2.19,24,Wallet,
T005428,2026-06-22,03:53:00,L003,Powai,L007,Borivali,D0160,V0093,Completed,199.89,7.9,42,Wallet,
T005429,2026-03-18,06:46:00,L004,Kurla,L012,Ghansoli,D0143,V0147,Completed,174.02,7.81,50,Wallet,
T005430,2026-04-17,17:53:00,L012,Ghansoli,L004,Kurla,D0078,V0003,Completed,109.52,3.32,30,Debit Card,
T005431,2026-01-02,19:52:00,L006,Dadar,L012,Ghansoli,D0097,V0119,Completed,197.33,10.39,57,UPI,
T005432,2026-04-03,21:35:00,L009,Vashi,L003,Powai,D0200,V0265,Completed,230.8,10.4,53,Cash,
T005433,2026-01-29,22:40:00,L001,Andheri,L003,Powai,D0011,V0117,Cancelled,0.0,3.92,20,UPI,Customer cancelled
T005434,2026-06-05,06:07:00,L011,Airoli,L005,Thane,D0007,V0252,Completed,102.65,3.23,33,Debit Card,
T005435,2026-02-13,06:26:00,L004,Kurla,L005,Thane,D0260,V0157,Completed,144.83,4.86,39,Credit Card,
T005436,2026-02-24,10:16:00,L011,Airoli,L008,Ghatkopar,D0173,V0182,Completed,207.3,9.57,56,Wallet,
T005437,2026-06-12,16:06:00,L007,Borivali,L002,Bandra,D0120,V0235,Completed,436.15,22.1,126,Wallet,
T005438,2026-01-08,15:50:00,L003,Powai,L008,Ghatkopar,D0063,V0158,Completed,173.65,9.41,52,Credit Card,
T005439,2026-04-22,19:52:00,L007,Borivali,L004,Kurla,D0279,V0228,Completed,85.76,2.63,18,Cash,
T005440,2026-02-09,19:30:00,L001,Andheri,L005,Thane,D0134,V0123,Completed,150.14,8.19,41,Debit Card,
T005441,2026-04-01,11:20:00,L010,Nerul,L003,Powai,D0135,V0188,Completed,176.34,7.11,34,Cash,
T005442,2026-01-31,03:06:00,L009,Vashi,L006,Dadar,D0144,V0275,Completed,174.78,6.82,56,Credit Card,
T005443,2026-03-02,18:33:00,L012,Ghansoli,L003,Powai,D0243,V0116,Completed,93.26,2.25,22,UPI,
T005444,2026-05-31,16:42:00,L005,Thane,L008,Ghatkopar,D0047,V0274,Completed,195.41,8.18,57,Cash,
T005445,2026-03-17,19:26:00,L003,Powai,L002,Bandra,D0146,V0210,Completed,149.68,6.43,36,Cash,
T005446,2026-05-01,05:55:00,L006,Dadar,L012,Ghansoli,D0201,V0098,Completed,82.68,2.53,22,Credit Card,
T005447,2026-04-29,22:42:00,L002,Bandra,L009,Vashi,D0029,V0231,Cancelled,0.0,18.62,104,Cash,Wrong pickup location
T005448,2026-04-20,13:08:00,L009,Vashi,L011,Airoli,D0188,V0054,Completed,87.19,2.31,14,Cash,
T005449,2026-04-25,09:42:00,L008,Ghatkopar,L005,Thane,D0192,V0211,Completed,210.82,8.92,70,Cash,
T005450,2026-04-06,01:27:00,L004,Kurla,L008,Ghatkopar,D0119,V0213,Completed,156.29,5.89,44,Cash,
T005451,2026-05-07,07:06:00,L005,Thane,L007,Borivali,D0125,V0028,Completed,135.32,5.06,33,Credit Card,
T005452,2026-05-16,08:01:00,L005,Thane,L003,Powai,D0277,V0201,Completed,244.95,14.53,66,Credit Card,
T005453,2026-06-26,11:31:00,L005,Thane,L008,Ghatkopar,D0136,V0150,Completed,215.32,11.96,68,Cash,
T005454,2026-01-26,13:33:00,L004,Kurla,L005,Thane,D0024,V0086,Cancelled,0.0,5.9,42,UPI,Wrong pickup location
T005455,2026-02-24,19:43:00,L010,Nerul,L004,Kurla,D0137,V0201,Completed,117.65,3.47,35,Credit Card,
T005456,2026-02-26,17:51:00,L006,Dadar,L007,Borivali,D0084,V0054,Completed,110.51,4.63,31,Debit Card,
T005457,2026-04-27,20:33:00,L009,Vashi,L010,Nerul,D0081,V0210,Completed,132.19,5.32,28,Wallet,
T005458,2026-01-24,13:28:00,L004,Kurla,L003,Powai,D0073,V0062,Completed,269.69,12.1,81,Debit Card,
T005459,2026-03-31,17:51:00,L002,Bandra,L005,Thane,D0136,V0250,Completed,174.79,8.47,43,Cash,
T005460,2026-04-24,18:24:00,L010,Nerul,L008,Ghatkopar,D0052,V0223,Completed,222.51,12.36,67,Debit Card,
T005461,2026-06-18,21:48:00,L007,Borivali,L004,Kurla,D0020,V0020,Cancelled,0.0,2.17,18,Cash,Wrong pickup location
T005462,2026-05-29,20:30:00,L009,Vashi,L008,Ghatkopar,D0105,V0187,Completed,214.23,13.04,61,Wallet,
T005463,2026-04-27,16:48:00,L002,Bandra,L012,Ghansoli,D0197,V0073,Completed,307.7,15.9,116,Debit Card,
T005464,2026-02-26,11:43:00,L002,Bandra,L001,Andheri,D0181,V0237,Completed,109.4,3.67,27,UPI,
T005465,2026-01-10,17:28:00,L010,Nerul,L011,Airoli,D0134,V0234,Completed,198.14,11.13,78,Cash,
T005466,2026-06-15,13:59:00,L011,Airoli,L002,Bandra,D0199,V0211,Completed,344.58,15.06,108,Wallet,
T005467,2026-04-24,16:56:00,L003,Powai,L010,Nerul,D0202,V0277,Cancelled,0.0,4.28,35,Debit Card,Driver cancelled
T005468,2026-04-26,19:14:00,L010,Nerul,L007,Borivali,D0198,V0118,Completed,91.71,2.74,19,UPI,
T005469,2026-04-26,12:00:00,L005,Thane,L001,Andheri,D0287,V0142,Completed,156.38,7.68,44,Wallet,
T005470,2026-05-27,05:04:00,L008,Ghatkopar,L006,Dadar,D0077,V0279,Completed,70.16,1.28,19,UPI,
T005471,2026-05-08,15:41:00,L010,Nerul,L011,Airoli,D0258,V0275,Completed,223.18,12.93,63,Debit Card,
T005472,2026-06-30,06:27:00,L005,Thane,L001,Andheri,D0088,V0283,Completed,90.29,3.3,26,Cash,
T005473,2026-02-15,18:18:00,L007,Borivali,L002,Bandra,D0212,V0167,Completed,140.21,5.47,41,Debit Card,
T005474,2026-04-15,23:54:00,L007,Borivali,L006,Dadar,D0255,V0027,Completed,191.67,10.41,56,Wallet,
T005475,2026-02-14,08:43:00,L012,Ghansoli,L009,Vashi,D0136,V0013,Completed,223.22,9.52,61,Wallet,
T005476,2026-01-20,14:49:00,L005,Thane,L010,Nerul,D0286,V0188,Completed,186.07,10.2,75,Cash,
T005477,2026-03-22,16:16:00,L001,Andheri,L011,Airoli,D0234,V0014,Completed,107.48,3.65,32,UPI,
T005478,2026-06-08,07:17:00,L007,Borivali,L012,Ghansoli,D0168,V0073,Completed,201.24,8.14,53,Debit Card,
T005479,2026-01-29,15:53:00,L002,Bandra,L012,Ghansoli,D0220,V0210,Completed,255.87,11.56,63,UPI,
T005480,2026-01-08,21:58:00,L008,Ghatkopar,L010,Nerul,D0242,V0241,Completed,101.91,4.18,31,Cash,
T005481,2026-01-04,02:58:00,L004,Kurla,L012,Ghansoli,D0221,V0158,Completed,305.16,19.49,88,Credit Card,
T005482,2026-03-23,08:01:00,L010,Nerul,L005,Thane,D0052,V0085,Cancelled,0.0,5.65,51,Cash,Driver unavailable
T005483,2026-02-07,18:57:00,L001,Andheri,L003,Powai,D0185,V0133,Cancelled,0.0,1.18,11,UPI,Driver unavailable
T005484,2026-02-18,16:25:00,L006,Dadar,L005,Thane,D0179,V0082,Completed,152.53,5.63,37,Credit Card,
T005485,2026-04-17,18:35:00,L004,Kurla,L007,Borivali,D0156,V0166,Completed,278.0,14.94,86,Wallet,
T005486,2026-06-07,19:23:00,L011,Airoli,L008,Ghatkopar,D0079,V0031,Cancelled,0.0,3.14,25,UPI,Long waiting time
T005487,2026-06-27,08:00:00,L007,Borivali,L002,Bandra,D0154,V0122,Completed,107.22,2.93,25,Wallet,
T005488,2026-06-09,10:02:00,L010,Nerul,L011,Airoli,D0299,V0011,Completed,160.89,8.59,58,Wallet,
T005489,2026-02-02,08:53:00,L008,Ghatkopar,L002,Bandra,D0031,V0133,Completed,97.11,2.73,16,Cash,
T005490,2026-06-18,13:27:00,L009,Vashi,L010,Nerul,D0028,V0198,Completed,92.39,2.63,28,Wallet,
T005491,2026-01-07,08:06:00,L003,Powai,L011,Airoli,D0236,V0248,Completed,117.94,3.45,20,Wallet,
T005492,2026-05-08,11:46:00,L012,Ghansoli,L009,Vashi,D0175,V0109,Completed,397.79,17.46,81,Wallet,
T005493,2026-04-26,17:03:00,L004,Kurla,L010,Nerul,D0237,V0253,Completed,224.79,9.23,63,Credit Card,
T005494,2026-01-24,09:52:00,L004,Kurla,L003,Powai,D0214,V0160,Completed,177.08,6.84,31,Cash,
T005495,2026-02-22,19:59:00,L001,Andheri,L012,Ghansoli,D0283,V0199,Completed,120.82,3.63,25,Credit Card,
T005496,2026-05-24,15:04:00,L010,Nerul,L004,Kurla,D0153,V0086,Cancelled,0.0,11.47,51,Credit Card,Driver cancelled
T005497,2026-04-30,10:57:00,L008,Ghatkopar,L004,Kurla,D0087,V0163,Completed,194.76,9.87,59,Debit Card,
T005498,2026-01-18,14:12:00,L002,Bandra,L003,Powai,D0144,V0116,Completed,352.74,18.26,116,Cash,
T005499,2026-03-06,23:51:00,L012,Ghansoli,L007,Borivali,D0059,V0237,Completed,104.86,3.1,28,UPI,
T005500,2026-01-11,19:58:00,L007,Borivali,L009,Vashi,D0139,V0064,Completed,89.53,2.79,19,Debit Card,
T005501,2026-05-25,19:31:00,L006,Dadar,L005,Thane,D0060,V0117,Cancelled,0.0,1.21,13,UPI,Driver unavailable
T005502,2026-03-23,21:58:00,L009,Vashi,L011,Airoli,D0297,V0068,Completed,206.87,9.38,52,Cash,
T005503,2026-01-20,19:13:00,L008,Ghatkopar,L001,Andheri,D0130,V0165,Completed,205.27,7.77,43,Debit Card,
T005504,2026-01-05,15:39:00,L005,Thane,L004,Kurla,D0018,V0211,Completed,122.08,4.91,33,Cash,
T005505,2026-05-27,12:07:00,L010,Nerul,L008,Ghatkopar,D0075,V0275,Completed,69.03,1.19,16,Cash,
T005506,2026-01-31,12:55:00,L001,Andheri,L011,Airoli,D0080,V0243,Completed,311.59,16.07,75,Debit Card,
T005507,2026-04-18,19:23:00,L012,Ghansoli,L007,Borivali,D0049,V0069,Completed,176.2,7.49,38,Credit Card,
T005508,2026-03-23,19:10:00,L002,Bandra,L001,Andheri,D0170,V0109,Completed,261.88,14.07,95,Debit Card,
T005509,2026-05-01,18:43:00,L006,Dadar,L010,Nerul,D0228,V0054,Completed,301.9,14.94,63,Wallet,
T005510,2026-06-25,20:04:00,L001,Andheri,L005,Thane,D0087,V0109,Completed,173.72,9.2,66,Debit Card,
T005511,2026-06-08,13:44:00,L006,Dadar,L005,Thane,D0182,V0023,Completed,215.22,10.12,54,Credit Card,
T005512,2026-06-03,15:52:00,L011,Airoli,L012,Ghansoli,D0023,V0199,Completed,124.38,4.07,32,Debit Card,
T005513,2026-05-12,16:38:00,L010,Nerul,L005,Thane,D0279,V0156,Completed,137.16,7.08,54,Debit Card,
T005514,2026-05-29,19:02:00,L010,Nerul,L011,Airoli,D0188,V0158,Completed,211.56,12.58,77,Wallet,
T005515,2026-05-15,16:01:00,L003,Powai,L001,Andheri,D0255,V0239,Completed,115.85,3.46,26,Credit Card,
T005516,2026-02-28,02:37:00,L004,Kurla,L007,Borivali,D0239,V0230,Completed,249.68,12.01,59,Credit Card,
T005517,2026-03-01,16:06:00,L012,Ghansoli,L003,Powai,D0230,V0054,Completed,272.95,11.51,53,Cash,
T005518,2026-06-29,12:48:00,L009,Vashi,L005,Thane,D0009,V0156,Completed,210.63,11.31,66,Cash,
T005519,2026-01-25,07:52:00,L002,Bandra,L012,Ghansoli,D0167,V0155,Completed,171.28,6.73,43,UPI,
T005520,2026-02-07,18:48:00,L007,Borivali,L012,Ghansoli,D0038,V0010,Completed,96.92,3.68,27,UPI,
T005521,2026-05-07,06:56:00,L008,Ghatkopar,L011,Airoli,D0298,V0251,Completed,381.03,19.42,138,UPI,
T005522,2026-06-30,10:50:00,L007,Borivali,L001,Andheri,D0229,V0098,Completed,240.19,15.44,71,Cash,
T005523,2026-06-22,19:00:00,L005,Thane,L001,Andheri,D0053,V0082,Completed,184.96,6.85,46,Cash,
T005524,2026-06-17,19:12:00,L007,Borivali,L002,Bandra,D0141,V0173,Completed,180.71,7.78,35,Credit Card,
T005525,2026-03-03,06:10:00,L009,Vashi,L007,Borivali,D0275,V0218,Completed,127.33,5.39,37,Wallet,
T005526,2026-05-09,19:12:00,L007,Borivali,L004,Kurla,D0106,V0078,Completed,69.83,1.3,12,Credit Card,
T005527,2026-02-18,06:37:00,L010,Nerul,L011,Airoli,D0001,V0269,Completed,126.98,6.14,45,Credit Card,
T005528,2026-04-08,07:32:00,L008,Ghatkopar,L001,Andheri,D0084,V0244,Completed,170.58,9.25,53,Debit Card,
T005529,2026-04-29,16:14:00,L002,Bandra,L005,Thane,D0199,V0144,Completed,128.9,4.27,38,Cash,
T005530,2026-03-02,07:16:00,L011,Airoli,L004,Kurla,D0211,V0293,Completed,152.54,5.18,37,Debit Card,
T005531,2026-06-23,19:13:00,L003,Powai,L004,Kurla,D0252,V0081,Completed,136.7,5.15,39,UPI,
T005532,2026-03-05,08:19:00,L001,Andheri,L007,Borivali,D0037,V0265,Completed,158.77,7.14,47,Credit Card,
T005533,2026-04-12,17:58:00,L003,Powai,L008,Ghatkopar,D0130,V0190,Completed,144.02,5.55,37,Wallet,
T005534,2026-02-12,12:58:00,L007,Borivali,L012,Ghansoli,D0299,V0049,Completed,110.02,3.32,36,UPI,
T005535,2026-02-09,19:35:00,L001,Andheri,L003,Powai,D0164,V0201,Completed,162.67,7.13,47,UPI,
T005536,2026-03-18,18:03:00,L005,Thane,L003,Powai,D0137,V0056,Completed,179.67,8.93,61,Cash,
T005537,2026-04-19,06:25:00,L001,Andheri,L005,Thane,D0207,V0153,Completed,167.72,7.59,52,Credit Card,
T005538,2026-04-29,20:57:00,L007,Borivali,L012,Ghansoli,D0006,V0183,Completed,70.32,1.2,13,Debit Card,
T005539,2026-05-16,08:18:00,L008,Ghatkopar,L007,Borivali,D0195,V0115,Completed,195.57,10.08,64,Cash,
T005540,2026-03-07,08:32:00,L005,Thane,L012,Ghansoli,D0037,V0091,Completed,89.01,2.55,29,UPI,
T005541,2026-02-04,19:32:00,L003,Powai,L007,Borivali,D0055,V0082,Completed,217.18,8.83,64,Wallet,
T005542,2026-04-29,14:36:00,L010,Nerul,L005,Thane,D0259,V0038,Completed,188.83,9.1,56,Wallet,
T005543,2026-02-01,08:29:00,L006,Dadar,L007,Borivali,D0047,V0006,Completed,78.08,1.78,17,Cash,
T005544,2026-02-06,11:33:00,L007,Borivali,L009,Vashi,D0137,V0267,Completed,216.93,11.75,61,UPI,
T005545,2026-04-10,11:25:00,L010,Nerul,L004,Kurla,D0275,V0215,Cancelled,0.0,19.29,79,Credit Card,Driver unavailable
T005546,2026-04-01,19:32:00,L001,Andheri,L012,Ghansoli,D0248,V0257,Completed,146.09,5.3,42,UPI,
T005547,2026-01-30,13:37:00,L007,Borivali,L003,Powai,D0009,V0078,Completed,190.69,8.83,43,UPI,
T005548,2026-04-13,12:15:00,L011,Airoli,L009,Vashi,D0037,V0107,Completed,140.77,4.64,34,Cash,
T005549,2026-02-21,11:55:00,L004,Kurla,L006,Dadar,D0035,V0084,Completed,91.23,2.52,19,Wallet,
T005550,2026-04-17,08:35:00,L006,Dadar,L010,Nerul,D0187,V0071,Completed,284.79,12.49,86,UPI,
T005551,2026-03-13,19:50:00,L002,Bandra,L012,Ghansoli,D0012,V0205,Completed,184.58,8.98,57,Wallet,
T005552,2026-01-12,17:36:00,L003,Powai,L011,Airoli,D0134,V0109,Completed,99.08,3.87,38,Wallet,
T005553,2026-06-10,15:10:00,L003,Powai,L006,Dadar,D0251,V0029,Completed,96.96,2.61,23,Debit Card,
T005554,2026-06-20,19:10:00,L009,Vashi,L010,Nerul,D0094,V0269,Completed,370.3,19.96,89,Debit Card,
T005555,2026-03-31,20:55:00,L011,Airoli,L010,Nerul,D0049,V0247,Completed,91.05,2.06,23,Wallet,
T005556,2026-06-28,08:24:00,L002,Bandra,L012,Ghansoli,D0036,V0162,Completed,198.67,9.84,52,Credit Card,
T005557,2026-03-14,17:18:00,L008,Ghatkopar,L012,Ghansoli,D0145,V0118,Completed,164.42,7.41,39,Debit Card,
T005558,2026-05-21,18:17:00,L006,Dadar,L007,Borivali,D0223,V0034,Completed,216.35,10.95,59,UPI,
